Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Macaque gene stable ID,Macaque gene name,Last common ancestor with Macaque,Macaque homology type,%id. target Macaque gene identical to query gene,%id. query gene identical to target Macaque gene,Macaque Gene-order conservation score,Macaque Whole-genome alignment coverage,"Macaque orthology confidence [0 low, 1 high]"
ENSG00000114867,ENSG00000114867.22,ENST00000421110,ENST00000421110.5,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000435046,ENST00000435046.7,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000382330,ENST00000382330.7,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000413967,ENST00000413967.5,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000426123,ENST00000426123.5,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000346169,ENST00000346169.7,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000350481,ENST00000350481.9,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000455679,ENST00000455679.5,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000485712,ENST00000485712.5,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000440448,ENST00000440448.5,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000427141,ENST00000427141.6,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000427845,ENST00000427845.5,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000342981,ENST00000342981.8,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000424196,ENST00000424196.5,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000456033,ENST00000456033.5,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000411531,ENST00000411531.5,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000444861,ENST00000444861.5,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000484862,ENST00000484862.5,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000676206,ENST00000676206.1,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000441154,ENST00000441154.5,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000428387,ENST00000428387.5,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000434061,ENST00000434061.6,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000427607,ENST00000427607.5,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000457456,ENST00000457456.5,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000493299,ENST00000493299.1,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000676453,ENST00000676453.1,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000448284,ENST00000448284.1,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000466311,ENST00000466311.1,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000482303,ENST00000482303.1,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000422614,ENST00000422614.5,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000460829,ENST00000460829.5,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000475721,ENST00000475721.5,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000464548,ENST00000464548.1,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000114867,ENSG00000114867.22,ENST00000478291,ENST00000478291.1,ENSMMUG00000010934,EIF4G1,Catarrhini,ortholog_one2one,98.6867,98.3791,100,100,1
ENSG00000115423,ENSG00000115423.19,ENST00000476689,ENST00000476689.5,ENSMMUG00000019116,DNAH6,Catarrhini,ortholog_one2one,97.7152,97.7152,100,100,1
ENSG00000115423,ENSG00000115423.19,ENST00000389394,ENST00000389394.8,ENSMMUG00000019116,DNAH6,Catarrhini,ortholog_one2one,97.7152,97.7152,100,100,1
ENSG00000115423,ENSG00000115423.19,ENST00000468661,ENST00000468661.1,ENSMMUG00000019116,DNAH6,Catarrhini,ortholog_one2one,97.7152,97.7152,100,100,1
ENSG00000115423,ENSG00000115423.19,ENST00000494025,ENST00000494025.1,ENSMMUG00000019116,DNAH6,Catarrhini,ortholog_one2one,97.7152,97.7152,100,100,1
ENSG00000115423,ENSG00000115423.19,ENST00000602588,ENST00000602588.1,ENSMMUG00000019116,DNAH6,Catarrhini,ortholog_one2one,97.7152,97.7152,100,100,1
ENSG00000118690,ENSG00000118690.13,ENST00000392644,ENST00000392644.9,ENSMMUG00000018231,ARMC2,Catarrhini,ortholog_one2one,96.6551,89.9142,100,100,1
ENSG00000118690,ENSG00000118690.13,ENST00000237512,ENST00000237512.4,ENSMMUG00000018231,ARMC2,Catarrhini,ortholog_one2one,96.6551,89.9142,100,100,1
ENSG00000118690,ENSG00000118690.13,ENST00000414610,ENST00000414610.1,ENSMMUG00000018231,ARMC2,Catarrhini,ortholog_one2one,96.6551,89.9142,100,100,1
ENSG00000118690,ENSG00000118690.13,ENST00000481850,ENST00000481850.1,ENSMMUG00000018231,ARMC2,Catarrhini,ortholog_one2one,96.6551,89.9142,100,100,1
ENSG00000118690,ENSG00000118690.13,ENST00000368972,ENST00000368972.7,ENSMMUG00000018231,ARMC2,Catarrhini,ortholog_one2one,96.6551,89.9142,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000554132,ENST00000554132.1,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000556265,ENST00000556265.5,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000555290,ENST00000555290.5,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000556977,ENST00000556977.5,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000556685,ENST00000556685.1,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000298832,ENST00000298832.14,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000557636,ENST00000557636.5,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000286650,ENST00000286650.9,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000556173,ENST00000556173.5,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000554185,ENST00000554185.1,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000555422,ENST00000555422.5,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000554935,ENST00000554935.5,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000554148,ENST00000554148.5,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000554878,ENST00000554878.1,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000556976,ENST00000556976.1,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000556893,ENST00000556893.5,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000554510,ENST00000554510.5,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000555018,ENST00000555018.3,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000608522,ENST00000608522.2,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000557219,ENST00000557219.1,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000554972,ENST00000554972.1,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000119685,ENSG00000119685.20,ENST00000554487,ENST00000554487.1,ENSMMUG00000012065,TTLL5,Catarrhini,ortholog_one2one,96.6432,92.0446,100,100,1
ENSG00000120051,ENSG00000120051.15,ENST00000369704,ENST00000369704.8,ENSMMUG00000015339,CFAP58,Catarrhini,ortholog_one2one,97.7064,97.7064,100,100,1
ENSG00000120051,ENSG00000120051.15,ENST00000369703,ENST00000369703.1,ENSMMUG00000015339,CFAP58,Catarrhini,ortholog_one2one,97.7064,97.7064,100,100,1
ENSG00000122735,ENSG00000122735.16,ENST00000470982,ENST00000470982.5,ENSMMUG00000020777,DNAI1,Catarrhini,ortholog_one2one,95.422,94.7443,100,100,1
ENSG00000122735,ENSG00000122735.16,ENST00000614641,ENST00000614641.4,ENSMMUG00000020777,DNAI1,Catarrhini,ortholog_one2one,95.422,94.7443,100,100,1
ENSG00000122735,ENSG00000122735.16,ENST00000242317,ENST00000242317.9,ENSMMUG00000020777,DNAI1,Catarrhini,ortholog_one2one,95.422,94.7443,100,100,1
ENSG00000122735,ENSG00000122735.16,ENST00000437363,ENST00000437363.5,ENSMMUG00000020777,DNAI1,Catarrhini,ortholog_one2one,95.422,94.7443,100,100,1
ENSG00000122735,ENSG00000122735.16,ENST00000488369,ENST00000488369.1,ENSMMUG00000020777,DNAI1,Catarrhini,ortholog_one2one,95.422,94.7443,100,100,1
ENSG00000122735,ENSG00000122735.16,ENST00000488790,ENST00000488790.1,ENSMMUG00000020777,DNAI1,Catarrhini,ortholog_one2one,95.422,94.7443,100,100,1
ENSG00000122735,ENSG00000122735.16,ENST00000470169,ENST00000470169.5,ENSMMUG00000020777,DNAI1,Catarrhini,ortholog_one2one,95.422,94.7443,100,100,1
ENSG00000122735,ENSG00000122735.16,ENST00000442556,ENST00000442556.1,ENSMMUG00000020777,DNAI1,Catarrhini,ortholog_one2one,95.422,94.7443,100,100,1
ENSG00000122735,ENSG00000122735.16,ENST00000485580,ENST00000485580.1,ENSMMUG00000020777,DNAI1,Catarrhini,ortholog_one2one,95.422,94.7443,100,100,1
ENSG00000124721,ENSG00000124721.18,ENST00000327475,ENST00000327475.11,ENSMMUG00000023381,DNAH8,Catarrhini,ortholog_one2one,98.0455,98.0246,100,100,1
ENSG00000124721,ENSG00000124721.18,ENST00000373278,ENST00000373278.8,ENSMMUG00000023381,DNAH8,Catarrhini,ortholog_one2one,98.0455,98.0246,100,100,1
ENSG00000124721,ENSG00000124721.18,ENST00000449981,ENST00000449981.6,ENSMMUG00000023381,DNAH8,Catarrhini,ortholog_one2one,98.0455,98.0246,100,100,1
ENSG00000124721,ENSG00000124721.18,ENST00000359357,ENST00000359357.7,ENSMMUG00000023381,DNAH8,Catarrhini,ortholog_one2one,98.0455,98.0246,100,100,1
ENSG00000124721,ENSG00000124721.18,ENST00000394393,ENST00000394393.3,ENSMMUG00000023381,DNAH8,Catarrhini,ortholog_one2one,98.0455,98.0246,100,100,1
ENSG00000129295,ENSG00000129295.9,ENST00000620350,ENST00000620350.5,ENSMMUG00000015647,LRRC6,Catarrhini,ortholog_one2one,95.9227,95.9227,100,100,1
ENSG00000129295,ENSG00000129295.9,ENST00000618342,ENST00000618342.1,ENSMMUG00000015647,LRRC6,Catarrhini,ortholog_one2one,95.9227,95.9227,100,100,1
ENSG00000129295,ENSG00000129295.9,ENST00000519595,ENST00000519595.5,ENSMMUG00000015647,LRRC6,Catarrhini,ortholog_one2one,95.9227,95.9227,100,100,1
ENSG00000129295,ENSG00000129295.9,ENST00000522789,ENST00000522789.5,ENSMMUG00000015647,LRRC6,Catarrhini,ortholog_one2one,95.9227,95.9227,100,100,1
ENSG00000129295,ENSG00000129295.9,ENST00000518642,ENST00000518642.5,ENSMMUG00000015647,LRRC6,Catarrhini,ortholog_one2one,95.9227,95.9227,100,100,1
ENSG00000129295,ENSG00000129295.9,ENST00000250173,ENST00000250173.5,ENSMMUG00000015647,LRRC6,Catarrhini,ortholog_one2one,95.9227,95.9227,100,100,1
ENSG00000129295,ENSG00000129295.9,ENST00000522597,ENST00000522597.1,ENSMMUG00000015647,LRRC6,Catarrhini,ortholog_one2one,95.9227,95.9227,100,100,1
ENSG00000129295,ENSG00000129295.9,ENST00000519085,ENST00000519085.5,ENSMMUG00000015647,LRRC6,Catarrhini,ortholog_one2one,95.9227,95.9227,100,100,1
ENSG00000129295,ENSG00000129295.9,ENST00000520446,ENST00000520446.5,ENSMMUG00000015647,LRRC6,Catarrhini,ortholog_one2one,95.9227,95.9227,100,100,1
ENSG00000129295,ENSG00000129295.9,ENST00000523503,ENST00000523503.1,ENSMMUG00000015647,LRRC6,Catarrhini,ortholog_one2one,95.9227,95.9227,100,100,1
ENSG00000129295,ENSG00000129295.9,ENST00000522584,ENST00000522584.5,ENSMMUG00000015647,LRRC6,Catarrhini,ortholog_one2one,95.9227,95.9227,100,100,1
ENSG00000129295,ENSG00000129295.9,ENST00000521430,ENST00000521430.5,ENSMMUG00000015647,LRRC6,Catarrhini,ortholog_one2one,95.9227,95.9227,100,100,1
ENSG00000129295,ENSG00000129295.9,ENST00000518101,ENST00000518101.1,ENSMMUG00000015647,LRRC6,Catarrhini,ortholog_one2one,95.9227,95.9227,100,100,1
ENSG00000129646,ENSG00000129646.16,ENST00000532549,ENST00000532549.2,ENSMMUG00000003539,QRICH2,Catarrhini,ortholog_one2one,83.8898,81.0133,100,100,1
ENSG00000129646,ENSG00000129646.16,ENST00000636395,ENST00000636395.1,ENSMMUG00000003539,QRICH2,Catarrhini,ortholog_one2one,83.8898,81.0133,100,100,1
ENSG00000129646,ENSG00000129646.16,ENST00000680821,ENST00000680821.2,ENSMMUG00000003539,QRICH2,Catarrhini,ortholog_one2one,83.8898,81.0133,100,100,1
ENSG00000129646,ENSG00000129646.16,ENST00000447564,ENST00000447564.2,ENSMMUG00000003539,QRICH2,Catarrhini,ortholog_one2one,83.8898,81.0133,100,100,1
ENSG00000129646,ENSG00000129646.16,ENST00000262765,ENST00000262765.10,ENSMMUG00000003539,QRICH2,Catarrhini,ortholog_one2one,83.8898,81.0133,100,100,1
ENSG00000129646,ENSG00000129646.16,ENST00000524722,ENST00000524722.1,ENSMMUG00000003539,QRICH2,Catarrhini,ortholog_one2one,83.8898,81.0133,100,100,1
ENSG00000130363,ENSG00000130363.13,ENST00000367069,ENST00000367069.7,ENSMMUG00000020011,RSPH3,Catarrhini,ortholog_one2one,86.8421,93.3162,50,98.64,1
ENSG00000130363,ENSG00000130363.13,ENST00000607398,ENST00000607398.1,ENSMMUG00000020011,RSPH3,Catarrhini,ortholog_one2one,86.8421,93.3162,50,98.64,1
ENSG00000130363,ENSG00000130363.13,ENST00000449822,ENST00000449822.5,ENSMMUG00000020011,RSPH3,Catarrhini,ortholog_one2one,86.8421,93.3162,50,98.64,1
ENSG00000131459,ENSG00000131459.13,ENST00000253778,ENST00000253778.13,ENSMMUG00000001731,GFPT2,Catarrhini,ortholog_one2one,98.827,98.827,100,100,1
ENSG00000131459,ENSG00000131459.13,ENST00000520165,ENST00000520165.1,ENSMMUG00000001731,GFPT2,Catarrhini,ortholog_one2one,98.827,98.827,100,100,1
ENSG00000131459,ENSG00000131459.13,ENST00000510122,ENST00000510122.1,ENSMMUG00000001731,GFPT2,Catarrhini,ortholog_one2one,98.827,98.827,100,100,1
ENSG00000131459,ENSG00000131459.13,ENST00000518906,ENST00000518906.1,ENSMMUG00000001731,GFPT2,Catarrhini,ortholog_one2one,98.827,98.827,100,100,1
ENSG00000131459,ENSG00000131459.13,ENST00000518185,ENST00000518185.1,ENSMMUG00000001731,GFPT2,Catarrhini,ortholog_one2one,98.827,98.827,100,100,1
ENSG00000131459,ENSG00000131459.13,ENST00000518158,ENST00000518158.5,ENSMMUG00000001731,GFPT2,Catarrhini,ortholog_one2one,98.827,98.827,100,100,1
ENSG00000131459,ENSG00000131459.13,ENST00000503546,ENST00000503546.1,ENSMMUG00000001731,GFPT2,Catarrhini,ortholog_one2one,98.827,98.827,100,100,1
ENSG00000131459,ENSG00000131459.13,ENST00000503228,ENST00000503228.1,ENSMMUG00000001731,GFPT2,Catarrhini,ortholog_one2one,98.827,98.827,100,100,1
ENSG00000134874,ENSG00000134874.18,ENST00000361396,ENST00000361396.6,ENSMMUG00000005839,DZIP1,Catarrhini,ortholog_one2one,94.233,91.4894,100,100,1
ENSG00000134874,ENSG00000134874.18,ENST00000376829,ENST00000376829.7,ENSMMUG00000005839,DZIP1,Catarrhini,ortholog_one2one,94.233,91.4894,100,100,1
ENSG00000134874,ENSG00000134874.18,ENST00000485031,ENST00000485031.5,ENSMMUG00000005839,DZIP1,Catarrhini,ortholog_one2one,94.233,91.4894,100,100,1
ENSG00000134874,ENSG00000134874.18,ENST00000479518,ENST00000479518.1,ENSMMUG00000005839,DZIP1,Catarrhini,ortholog_one2one,94.233,91.4894,100,100,1
ENSG00000134874,ENSG00000134874.18,ENST00000466569,ENST00000466569.1,ENSMMUG00000005839,DZIP1,Catarrhini,ortholog_one2one,94.233,91.4894,100,100,1
ENSG00000134874,ENSG00000134874.18,ENST00000466027,ENST00000466027.1,ENSMMUG00000005839,DZIP1,Catarrhini,ortholog_one2one,94.233,91.4894,100,100,1
ENSG00000134874,ENSG00000134874.18,ENST00000347108,ENST00000347108.7,ENSMMUG00000005839,DZIP1,Catarrhini,ortholog_one2one,94.233,91.4894,100,100,1
ENSG00000134874,ENSG00000134874.18,ENST00000361156,ENST00000361156.7,ENSMMUG00000005839,DZIP1,Catarrhini,ortholog_one2one,94.233,91.4894,100,100,1
ENSG00000137473,ENSG00000137473.19,ENST00000513335,ENST00000513335.5,ENSMMUG00000013816,TTC29,Catarrhini,ortholog_one2one,94.3158,87.8431,100,100,1
ENSG00000137473,ENSG00000137473.19,ENST00000325106,ENST00000325106.9,ENSMMUG00000013816,TTC29,Catarrhini,ortholog_one2one,94.3158,87.8431,100,100,1
ENSG00000137473,ENSG00000137473.19,ENST00000508306,ENST00000508306.5,ENSMMUG00000013816,TTC29,Catarrhini,ortholog_one2one,94.3158,87.8431,100,100,1
ENSG00000137473,ENSG00000137473.19,ENST00000504425,ENST00000504425.5,ENSMMUG00000013816,TTC29,Catarrhini,ortholog_one2one,94.3158,87.8431,100,100,1
ENSG00000137473,ENSG00000137473.19,ENST00000504272,ENST00000504272.2,ENSMMUG00000013816,TTC29,Catarrhini,ortholog_one2one,94.3158,87.8431,100,100,1
ENSG00000137473,ENSG00000137473.19,ENST00000506019,ENST00000506019.1,ENSMMUG00000013816,TTC29,Catarrhini,ortholog_one2one,94.3158,87.8431,100,100,1
ENSG00000137473,ENSG00000137473.19,ENST00000515315,ENST00000515315.1,ENSMMUG00000013816,TTC29,Catarrhini,ortholog_one2one,94.3158,87.8431,100,100,1
ENSG00000137473,ENSG00000137473.19,ENST00000502319,ENST00000502319.1,ENSMMUG00000013816,TTC29,Catarrhini,ortholog_one2one,94.3158,87.8431,100,100,1
ENSG00000137691,ENSG00000137691.13,ENST00000434758,ENST00000434758.7,ENSMMUG00000003394,CFAP300,Boreoeutheria,ortholog_one2one,74.5318,72.1014,100,100,1
ENSG00000137691,ENSG00000137691.13,ENST00000526781,ENST00000526781.5,ENSMMUG00000003394,CFAP300,Boreoeutheria,ortholog_one2one,74.5318,72.1014,100,100,1
ENSG00000137691,ENSG00000137691.13,ENST00000534360,ENST00000534360.1,ENSMMUG00000003394,CFAP300,Boreoeutheria,ortholog_one2one,74.5318,72.1014,100,100,1
ENSG00000137691,ENSG00000137691.13,ENST00000530659,ENST00000530659.1,ENSMMUG00000003394,CFAP300,Boreoeutheria,ortholog_one2one,74.5318,72.1014,100,100,1
ENSG00000137691,ENSG00000137691.13,ENST00000529204,ENST00000529204.1,ENSMMUG00000003394,CFAP300,Boreoeutheria,ortholog_one2one,74.5318,72.1014,100,100,1
ENSG00000140057,ENSG00000140057.9,ENST00000267584,ENST00000267584.9,ENSMMUG00000003397,AK7,Catarrhini,ortholog_one2one,96.5422,96.5422,100,100,1
ENSG00000140057,ENSG00000140057.9,ENST00000555570,ENST00000555570.1,ENSMMUG00000003397,AK7,Catarrhini,ortholog_one2one,96.5422,96.5422,100,100,1
ENSG00000140057,ENSG00000140057.9,ENST00000556643,ENST00000556643.1,ENSMMUG00000003397,AK7,Catarrhini,ortholog_one2one,96.5422,96.5422,100,100,1
ENSG00000140057,ENSG00000140057.9,ENST00000554313,ENST00000554313.1,ENSMMUG00000003397,AK7,Catarrhini,ortholog_one2one,96.5422,96.5422,100,100,1
ENSG00000140057,ENSG00000140057.9,ENST00000554706,ENST00000554706.1,ENSMMUG00000003397,AK7,Catarrhini,ortholog_one2one,96.5422,96.5422,100,100,1
ENSG00000140623,ENSG00000140623.14,ENST00000588241,ENST00000588241.5,ENSMMUG00000017945,SEPTIN12,Catarrhini,ortholog_one2one,98.324,98.324,75,100,1
ENSG00000140623,ENSG00000140623.14,ENST00000396693,ENST00000396693.9,ENSMMUG00000017945,SEPTIN12,Catarrhini,ortholog_one2one,98.324,98.324,75,100,1
ENSG00000140623,ENSG00000140623.14,ENST00000268231,ENST00000268231.13,ENSMMUG00000017945,SEPTIN12,Catarrhini,ortholog_one2one,98.324,98.324,75,100,1
ENSG00000140623,ENSG00000140623.14,ENST00000587603,ENST00000587603.5,ENSMMUG00000017945,SEPTIN12,Catarrhini,ortholog_one2one,98.324,98.324,75,100,1
ENSG00000140623,ENSG00000140623.14,ENST00000590741,ENST00000590741.5,ENSMMUG00000017945,SEPTIN12,Catarrhini,ortholog_one2one,98.324,98.324,75,100,1
ENSG00000140623,ENSG00000140623.14,ENST00000591861,ENST00000591861.5,ENSMMUG00000017945,SEPTIN12,Catarrhini,ortholog_one2one,98.324,98.324,75,100,1
ENSG00000140623,ENSG00000140623.14,ENST00000590303,ENST00000590303.1,ENSMMUG00000017945,SEPTIN12,Catarrhini,ortholog_one2one,98.324,98.324,75,100,1
ENSG00000140623,ENSG00000140623.14,ENST00000591624,ENST00000591624.1,ENSMMUG00000017945,SEPTIN12,Catarrhini,ortholog_one2one,98.324,98.324,75,100,1
ENSG00000141013,ENSG00000141013.17,ENST00000563980,ENST00000563980.5,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
ENSG00000141013,ENSG00000141013.17,ENST00000565957,ENST00000565957.5,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
ENSG00000141013,ENSG00000141013.17,ENST00000536122,ENST00000536122.7,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
ENSG00000141013,ENSG00000141013.17,ENST00000568705,ENST00000568705.5,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
ENSG00000141013,ENSG00000141013.17,ENST00000568664,ENST00000568664.5,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
ENSG00000141013,ENSG00000141013.17,ENST00000561675,ENST00000561675.1,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
ENSG00000141013,ENSG00000141013.17,ENST00000564392,ENST00000564392.5,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
ENSG00000141013,ENSG00000141013.17,ENST00000620723,ENST00000620723.4,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
ENSG00000141013,ENSG00000141013.17,ENST00000565062,ENST00000565062.5,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
ENSG00000141013,ENSG00000141013.17,ENST00000540721,ENST00000540721.5,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
ENSG00000141013,ENSG00000141013.17,ENST00000564853,ENST00000564853.1,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
